symbol,fiscal_period_end,error,total_revenue,gross_profit,operating_income,net_income,ebitda,research_development,selling_general_admin,operating_cash_flow,capital_expenditure,free_cash_flow,total_assets,total_debt,stockholders_equity,cash,current_assets,current_liabilities,prior_revenue,prior_revenue_growth_yoy,revenue_growth_yoy,revenue_growth_accel,gross_margin,operating_margin,net_margin,ebitda_margin,cfo_margin,fcf_margin,capex_to_revenue,rd_to_revenue,sga_to_revenue,debt_to_assets,debt_to_equity,cash_to_assets,current_ratio,asset_turnover,availability_date,current_market_cap,market_cap_bucket,trade_date,trade_close,reporting_lag_days,fwd_3m_return,fwd_3m_return_end_date,fwd_6m_return,fwd_6m_return_end_date,fwd_12m_return,fwd_12m_return_end_date,prediction,target_return,forward_window,regression_bucket,test_year
NFLX,2024-12-31,,39000966000.0,17962502000.0,10417614000.0,8711631000.0,26314821000.0,2925295000.0,4619593000.0,7361364000.0,-439538000.0,6921826000.0,53630374000.0,15582804000.0,24743567000.0,7804733000.0,13100379000.0,10755400000.0,33723297000.0,0.0666680478435453,0.15649919994477401,0.08983115210122872,0.46056556650417324,0.26711169154117875,0.22336962115246067,0.6747222876479521,0.18874824792801287,0.17747832194720511,0.011269925980807758,0.07500570626891652,0.11844816869407798,0.29055930133920005,0.6297719322359626,0.14552822249570738,1.2180280603231866,0.7272178635189082,2025-03-31,366423670784.0,large_cap,2025-03-31,93.25299835205078,90,0.3871940087329828,2025-07-01,0.2856637363915817,2025-09-30,0.024631966159793794,2026-04-01,0.08008668461958394,0.3871940087329828,fwd_3m_return,all,2025
NOC,2024-12-31,,41033000000.0,8362000000.0,4370000000.0,4174000000.0,7007000000.0,,3992000000.0,4388000000.0,-1767000000.0,2621000000.0,49359000000.0,16490000000.0,15290000000.0,4353000000.0,14274000000.0,14128000000.0,39290000000.0,0.07343860991202678,0.0443624331891066,-0.029076176722920177,0.2037871956717764,0.10649964662588648,0.10172300343625862,0.170764994029196,0.10693831793921965,0.06387541734701338,0.04306290059220627,0.0,0.09728754904588989,0.33408294333353594,1.078482668410726,0.08819060353734881,1.0103340883352208,0.8313174902246804,2025-03-31,76796076032.0,large_cap,2025-03-31,503.9123840332031,90,-0.011853537877839493,2025-07-01,0.20045256232043207,2025-09-30,0.38317696108471555,2026-04-01,0.014774329408546838,-0.011853537877839493,fwd_3m_return,all,2025
NOW,2024-12-31,,10984000000.0,8697000000.0,1364000000.0,1425000000.0,2325000000.0,2543000000.0,4790000000.0,4267000000.0,-892000000.0,3375000000.0,20383000000.0,2278000000.0,9609000000.0,2304000000.0,9187000000.0,8358000000.0,8971000000.0,0.23823326432022074,0.22438970014491133,-0.013843564175309409,0.791788055353241,0.12418062636562273,0.12973415877640204,0.21167152221412963,0.3884741442097597,0.3072651128914785,0.08120903131828114,0.2315185724690459,0.4360888565185725,0.11175979983319433,0.2370694140909564,0.1130353726144336,1.0991864082316343,0.5388804395820046,2025-03-31,98046451712.0,large_cap,2025-03-31,159.22799682617188,90,0.2709951140211857,2025-07-01,0.1559273709685116,2025-09-30,-0.3465973133537119,2026-04-01,0.06793377940213041,0.2709951140211857,fwd_3m_return,all,2025
NSC,2024-12-31,,12123000000.0,4543000000.0,4877000000.0,2622000000.0,5489000000.0,,-61000000.0,4052000000.0,-2381000000.0,1671000000.0,43682000000.0,17478000000.0,14306000000.0,1641000000.0,3188000000.0,3545000000.0,12156000000.0,-0.046214201647704956,-0.002714708785784836,0.04349949286192012,0.37474222552173553,0.4022931617586406,0.21628309824300915,0.4527757155819517,0.3342406994968242,0.1378371690175699,0.19640353047925432,0.0,-0.005031757815722181,0.4001190421683989,1.2217251502865931,0.037566961219724374,0.8992947813822285,0.27752850144224167,2025-03-31,70960480256.0,large_cap,2025-03-31,231.1185302734375,90,0.11457434890929852,2025-07-01,0.2823509248025826,2025-09-30,0.23643773407918256,2026-04-01,0.004326112375726123,0.11457434890929852,fwd_3m_return,all,2025
NXPI,2024-12-31,,12614000000.0,7119000000.0,3472000000.0,2510000000.0,4422000000.0,2347000000.0,1164000000.0,2782000000.0,-876000000.0,1906000000.0,24385000000.0,10854000000.0,9183000000.0,3031000000.0,7305000000.0,3098000000.0,13276000000.0,0.005376751230594445,-0.049864416993070204,-0.05524116822366465,0.5643729189789123,0.27524972253052166,0.19898525447915016,0.35056286665609643,0.22054859679720945,0.15110195021404788,0.06944664658316156,0.18606310448707786,0.09227842080228318,0.44510969858519583,1.1819666775563542,0.12429772401066229,2.357972885732731,0.5172852163215091,2025-03-31,73595314176.0,large_cap,2025-03-31,186.50479125976562,90,0.1693219004713986,2025-07-01,0.20933555366873224,2025-09-30,0.0486593964154467,2026-04-01,0.0005682859515181264,0.1693219004713986,fwd_3m_return,all,2025
O,2024-12-31,,5271142000.0,4893467000.0,2320928000.0,860772000.0,4327660000.0,,176895000.0,3573276000.0,,3573276000.0,68835039000.0,26757140000.0,38840738000.0,444962000.0,4019349000.0,2398472000.0,4078993000.0,0.21991093049845367,0.2922655174941462,0.07235458699569253,0.9283504409480906,0.44030838099220243,0.16329895874556216,0.8210099443346432,0.6778940882260429,0.6778940882260429,,0.0,0.03355914145359772,0.3887139513351623,0.6888937074264655,0.0064641788028913585,1.6757956732452994,0.07657643660229495,2025-03-31,56993943552.0,large_cap,2025-03-31,54.41383743286133,90,0.015238854645186262,2025-07-01,0.07783361507476627,2025-09-30,0.13234138102212234,2026-04-01,-0.005321511288751364,0.015238854645186262,fwd_3m_return,all,2025
OPEN,2024-12-31,,5153000000.0,433000000.0,-303000000.0,-392000000.0,-205000000.0,141000000.0,595000000.0,-595000000.0,-25000000.0,-620000000.0,3126000000.0,2317000000.0,713000000.0,671000000.0,2997000000.0,529000000.0,6946000000.0,-0.5537997045031156,-0.2581341779441405,0.29566552655897504,0.0840287211333204,-0.05880069862216185,-0.07607219095672424,-0.03978265088298079,-0.11546671841645643,-0.12031826120706385,0.004851542790607413,0.02736270133902581,0.11546671841645643,0.7412028150991683,3.249649368863955,0.2146513115802943,5.665406427221172,1.648432501599488,2025-03-31,4225546496.0,low_cap,2025-03-31,1.0199999809265137,90,-0.4460784233519315,2025-07-01,6.813725430614348,2025-09-30,3.480392408939294,2026-04-01,-0.10827627725846035,-0.4460784233519315,fwd_3m_return,all,2025
ORLY,2024-12-31,,16708479000.0,8554489000.0,3251157000.0,2386680000.0,3729504000.0,,5303332000.0,3049576000.0,-1023387000.0,2026189000.0,14893741000.0,7920850000.0,-1370961000.0,130245000.0,5839895000.0,8283505000.0,15812250000.0,0.09732155621220473,0.0566794099511454,-0.04064214626105933,0.5119849029944616,0.19458126619424784,0.1428424454434183,0.2232102634835882,0.18251667312147324,0.12126711234457667,0.06124956077689657,0.0,0.31740363680021383,0.5318240729444671,5.777589588617036,0.008744948633120449,0.7050028943062145,1.1218456800074608,2025-03-31,73332998144.0,large_cap,2025-03-31,95.50533294677734,90,-0.05240893667756419,2025-07-01,0.12883746103134874,2025-09-30,-0.035655961479700404,2026-04-01,0.032691162308014776,-0.05240893667756419,fwd_3m_return,all,2025
PEP,2024-12-31,,91854000000.0,50110000000.0,12920000000.0,9578000000.0,16680000000.0,,37190000000.0,12507000000.0,-5318000000.0,7189000000.0,99467000000.0,44948000000.0,18041000000.0,8505000000.0,25826000000.0,31536000000.0,91471000000.0,0.05879016575608853,0.0041871194148965785,-0.05460304634119195,0.5455396607659982,0.14065800074030527,0.10427417423302197,0.18159252727153963,0.13616173492716702,0.07826550830666057,0.057896226620506454,0.0,0.4048816600256929,0.4518885660570843,2.491436173161133,0.08550574562417686,0.8189370877727042,0.9234620527411102,2025-03-31,203838226432.0,large_cap,2025-03-31,144.16519165039062,90,-0.08800763335347872,2025-07-01,-0.043818222038291665,2025-09-30,0.07272769609684993,2026-04-01,0.010149945490313145,-0.08800763335347872,fwd_3m_return,all,2025
PFE,2024-12-31,,63627000000.0,45776000000.0,14830000000.0,8031000000.0,18127000000.0,10930000000.0,14730000000.0,12744000000.0,-2909000000.0,9835000000.0,213396000000.0,63649000000.0,88203000000.0,1043000000.0,50358000000.0,42995000000.0,59554000000.0,-0.41137632814430447,0.06839171172381375,0.4797680398681182,0.719443003756267,0.23307715278105207,0.1262200009429959,0.28489477737438507,0.20029232872837002,0.15457274427522907,0.04571958445314096,0.1717824194131422,0.23150549295110567,0.29826707154773285,0.7216194460505878,0.004887626759639356,1.1712524712175834,0.2981639768318057,2025-03-31,144366927872.0,large_cap,2025-03-31,23.241491317749023,90,0.007012339113689592,2025-07-01,0.04238892397233207,2025-09-30,0.20845876177193134,2026-04-01,0.006601083762773139,0.007012339113689592,fwd_3m_return,all,2025
PGR,2024-12-31,,75343000000.0,,,8480000000.0,,,,15119000000.0,-285000000.0,14834000000.0,105745000000.0,6893000000.0,25591000000.0,143000000.0,,,62083000000.0,0.25200153265976977,0.21358503938276185,-0.03841649327700791,,,0.11255192917722948,,0.2006689407111477,0.1968862402612054,0.003782700449942264,0.0,0.0,0.0651851151354674,0.26935250674065103,0.0013523098018818857,,0.7124970447775308,2025-03-31,116709515264.0,large_cap,2025-03-31,265.6647644042969,90,-0.0657785834680309,2025-07-01,-0.12676681098865827,2025-09-30,-0.2725418632757527,2026-04-01,0.01092813101706005,-0.0657785834680309,fwd_3m_return,all,2025
PLD,2024-12-31,,8201610000.0,6144369000.0,3098041000.0,3731635000.0,7532693000.0,,418765000.0,4912209000.0,,4912209000.0,95328909000.0,31494568000.0,53951138000.0,1318591000.0,2422879000.0,2642298000.0,8023469000.0,0.34313402833624496,0.02220249121670448,-0.3209315371195405,0.7491662002948202,0.3777357128661324,0.45498810599382317,0.9184407695562212,0.5989322828078877,0.5989322828078877,,0.0,0.05105887746430274,0.3303779339381719,0.5837609579245576,0.013832016057164779,0.9169590258176784,0.08603486692583463,2025-03-31,131021455360.0,large_cap,2025-03-31,108.03670501708984,90,-0.037504659941003826,2025-07-01,0.04342178752900572,2025-09-30,0.2341176252086159,2026-04-01,0.029914674008154014,-0.037504659941003826,fwd_3m_return,all,2025
PNC,2024-12-31,,20809000000.0,,,5889000000.0,,,7664000000.0,7880000000.0,,7880000000.0,560038000000.0,61673000000.0,54425000000.0,46251000000.0,,,21509000000.0,0.018707966278298738,-0.032544516249012,-0.05125248252731074,,,0.28300254697486665,,0.3786823009274833,0.3786823009274833,,0.0,0.36830217694266904,0.11012288451855053,1.1331740927882408,0.08258546741471115,,0.03715640724379417,2025-03-31,85469020160.0,large_cap,2025-03-31,168.29885864257812,90,0.10669021293000291,2025-07-01,0.16506866864303937,2025-09-30,0.23378672402003553,2026-04-01,-0.03018734489909826,0.10669021293000291,fwd_3m_return,all,2025
PYPL,2024-12-31,,31797000000.0,14658000000.0,5763000000.0,4147000000.0,6743000000.0,2979000000.0,4148000000.0,7450000000.0,-683000000.0,6767000000.0,78725000000.0,9879000000.0,20417000000.0,6662000000.0,58206000000.0,45490000000.0,29771000000.0,0.08187368268042738,0.0680528030633838,-0.013820879617043591,0.4609868855552411,0.1812435135390131,0.13042110890964556,0.21206403119791176,0.23429883322326006,0.21281881938547662,0.02148001383778344,0.09368808378148882,0.13045255841746076,0.12548745633534455,0.4838614879757065,0.08462369006033661,1.2795339635084635,0.4038996506827564,2025-03-31,39174303744.0,mid_cap,2025-03-31,64.90299987792969,90,0.1538696639906636,2025-07-01,0.02773938440567414,2025-09-30,-0.31235842484853005,2026-04-01,0.006948741779436344,0.1538696639906636,fwd_3m_return,all,2025
REGN,2024-12-31,,14202000000.0,12231500000.0,3990700000.0,4412600000.0,5318000000.0,5233000000.0,2954400000.0,4420500000.0,-881600000.0,3538900000.0,37759400000.0,2704400000.0,29353600000.0,2488200000.0,18660900000.0,3944300000.0,13117200000.0,0.07757395526127708,0.08270057634251216,0.005126621081235072,0.8612519363469934,0.28099563441768766,0.3107027179270525,0.3744543022109562,0.3112589776087875,0.24918321363188284,0.06207576397690466,0.36846922968595974,0.2080270384452894,0.07162190077172836,0.09213179984737818,0.06589617419768323,4.731105646122252,0.37611826459106873,2025-03-31,73203851264.0,large_cap,2025-03-31,630.7836303710938,90,-0.15535340495119432,2025-07-01,-0.11080248702461282,2025-09-30,0.23219748036698284,2026-04-01,0.005591723502131468,-0.15535340495119432,fwd_3m_return,all,2025
RTX,2024-12-31,,80738000000.0,15410000000.0,6538000000.0,4774000000.0,12528000000.0,2934000000.0,5806000000.0,7159000000.0,-3236000000.0,3923000000.0,162861000000.0,42893000000.0,60156000000.0,5578000000.0,51133000000.0,51499000000.0,68920000000.0,0.027521841548140857,0.1714741729541498,0.14395233140600894,0.19086427704426664,0.08097797815155193,0.059129530084966186,0.15516856994228245,0.08866952364438059,0.04858926403923803,0.04008025960514256,0.03633976566177017,0.07191161534841091,0.2633718324215128,0.7130294567457943,0.034250066007208604,0.9928930658847744,0.4957479077249925,2025-03-31,230525255680.0,large_cap,2025-03-31,130.26112365722656,90,0.09410419111720292,2025-07-01,0.2752807758135871,2025-09-30,0.4948435554194648,2026-04-01,0.006130548867991144,0.09410419111720292,fwd_3m_return,all,2025
RUN,2024-12-31,,2037719000.0,328554000.0,-573039000.0,-2846167000.0,-2912792000.0,39304000.0,862289000.0,-766153000.0,-2701024000.0,-3467177000.0,19897884000.0,13022460000.0,2554207000.0,574956000.0,1722636000.0,1334482000.0,2259813000.0,-0.026539336665199142,-0.09827981341818992,-0.07174047675299078,0.16123616651756204,-0.28121590857228107,-1.3967416508360573,-1.429437523034334,-0.3759855995846336,-1.701499078135896,1.3255134785512626,0.01928823355919045,0.4231638415306527,0.6544645651768801,5.098435639711268,0.028895333795292,1.2908649198715307,0.10240882899910363,2025-03-31,3337304320.0,low_cap,2025-03-31,5.860000133514404,90,0.5426620743831774,2025-07-01,1.9505120344012776,2025-09-30,1.414675647804828,2026-04-01,-0.19538089933409428,0.5426620743831774,fwd_3m_return,all,2025
SCHW,2024-12-31,,19606000000.0,,,5942000000.0,,,6440000000.0,2670000000.0,-620000000.0,2050000000.0,479843000000.0,45134000000.0,48375000000.0,42083000000.0,,,18837000000.0,-0.09271746459878627,0.04082391038912769,0.13354137498791396,,,0.30307048862593083,,0.13618280118331122,0.10455982862389064,0.031622972559420585,0.0,0.32847087626236865,0.09405993210279195,0.9330025839793281,0.08770160239911805,,0.040859197695913035,2025-03-31,158052630528.0,large_cap,2025-03-31,77.05207824707031,90,0.16840436581687768,2025-07-01,0.2269630679933501,2025-09-30,0.19438400613107554,2026-04-01,-0.026949765575455246,0.16840436581687768,fwd_3m_return,all,2025
SEDG,2024-12-31,,901456000.0,-877204000.0,-1474846000.0,-1806357000.0,-1640364000.0,277237000.0,294320000.0,-313319000.0,-118163000.0,-431482000.0,2646453000.0,757699000.0,658342000.0,274611000.0,2050565000.0,1057337000.0,2976528000.0,-0.04300289459562956,-0.6971451301650782,-0.6541422355694486,-0.9730968566408122,-1.6360709785058838,-2.0038215952858485,-1.819682824231022,-0.34756993131112335,-0.478650094957491,0.13108016364636765,0.3075435739514741,0.3264940274400525,0.28630737065800904,1.1509200385210119,0.10376568183905023,1.9393674864305326,0.34062800284002775,2025-03-31,3756131840.0,low_cap,2025-03-31,16.18000030517578,90,0.35105069209169426,2025-07-01,1.2867737516768871,2025-09-30,2.2058095150524935,2026-04-01,-0.1345036559099245,0.35105069209169426,fwd_3m_return,all,2025
SHAK,2024-12-31,,1252608000.0,573918000.0,50953000.0,10207000.0,120895000.0,,242116000.0,171155000.0,-135499000.0,35656000.0,1696971000.0,809623000.0,470018000.0,320714000.0,368216000.0,187313000.0,1087533000.0,0.20771783237052,0.151788497452491,-0.05592933491802898,0.45817845646842426,0.040677530400572245,0.00814859876353975,0.09651463187206213,0.13663891656447988,0.02846540976905784,0.10817350679542204,0.0,0.1932895207439199,0.4770989015133435,1.7225361581896863,0.18899203345254575,1.9657792037925825,0.7381434332112924,2025-03-31,2584431616.0,low_cap,2025-03-31,88.16999816894531,90,0.5694681610138883,2025-07-01,0.06169901955745183,2025-09-30,0.028581199101674892,2026-04-01,-0.03264360192340423,0.5694681610138883,fwd_3m_return,all,2025
SHOP,2024-12-31,,8880000000.0,4472000000.0,1302000000.0,2019000000.0,1338000000.0,1367000000.0,1803000000.0,1616000000.0,-19000000.0,1597000000.0,13924000000.0,1126000000.0,11558000000.0,1489000000.0,7254000000.0,1956000000.0,7060000000.0,0.2607142857142857,0.2577903682719547,-0.0029239174423310033,0.5036036036036036,0.14662162162162162,0.22736486486486487,0.15067567567567566,0.18198198198198198,0.17984234234234234,0.0021396396396396395,0.15394144144144145,0.20304054054054055,0.08086756679115197,0.09742169925592663,0.1069376615914967,3.708588957055215,0.6377477736282677,2025-03-31,130128805888.0,large_cap,2025-03-31,95.4800033569336,90,0.1800376435655353,2025-07-01,0.5564515645731778,2025-09-30,0.24130700121576498,2026-04-01,-0.0070681989282506755,0.1800376435655353,fwd_3m_return,all,2025
SHW,2024-12-31,,23098500000.0,11195100000.0,3761900000.0,2681400000.0,4491500000.0,,7434500000.0,3153200000.0,-1070000000.0,2083200000.0,23632600000.0,11913300000.0,4051200000.0,210400000.0,5400800000.0,6808700000.0,23051900000.0,0.04076951902803305,0.00202152534064437,-0.03874799368738868,0.48466783557373855,0.16286338939757994,0.11608546009481135,0.19444985605125875,0.13651102885468752,0.09018767452431976,0.04632335433036777,0.0,0.32186072688702727,0.5041044997164933,2.940684241706161,0.008902956086084476,0.7932204385565527,0.9773998629012466,2025-03-31,74015350784.0,large_cap,2025-03-31,346.09796142578125,90,0.019726322461157908,2025-07-01,-0.0040665948442712985,2025-09-30,-0.05893692391229011,2026-04-01,0.01164911731061296,0.019726322461157908,fwd_3m_return,all,2025
SLB,2024-12-31,,36289000000.0,7460000000.0,6326000000.0,4461000000.0,8069000000.0,749000000.0,385000000.0,6602000000.0,-2129000000.0,4473000000.0,48935000000.0,12074000000.0,21130000000.0,3544000000.0,18570000000.0,12811000000.0,33135000000.0,0.17955928945213762,0.09518635883506876,-0.08437293061706885,0.2055719363994599,0.17432279754195487,0.12292981344208989,0.22235388134145334,0.1819284080575381,0.12326049216015872,0.05866791589737937,0.020639863319463197,0.010609275538041831,0.24673546541330335,0.5714150496923806,0.07242260141003372,1.4495355553820934,0.7415755594155512,2025-03-31,82796298240.0,large_cap,2025-03-31,40.56017303466797,90,-0.150799437127643,2025-07-01,-0.1641878764246507,2025-09-30,0.23347597004911114,2026-04-01,0.01594214317092603,-0.150799437127643,fwd_3m_return,all,2025
SO,2024-12-31,,26724000000.0,13363000000.0,7068000000.0,4401000000.0,13238000000.0,,,9788000000.0,-8955000000.0,833000000.0,145180000000.0,66277000000.0,33208000000.0,1070000000.0,10694000000.0,15993000000.0,25253000000.0,-0.1375046961986407,0.05825050489050798,0.19575520108914868,0.5000374195479719,0.26448136506511,0.16468343062415805,0.4953599760514893,0.3662625355485706,0.031170483460559797,0.3350920520880108,0.0,0.0,0.4565160490425679,1.9958142616237051,0.007370161179225789,0.6686675420496467,0.18407494145199063,2025-03-31,104331722752.0,large_cap,2025-03-31,89.02820587158203,90,0.012250468223569788,2025-07-01,0.0475795701555517,2025-09-30,0.08886842649886173,2026-04-01,0.013357700679180124,0.012250468223569788,fwd_3m_return,all,2025
SRE,2024-12-31,,13185000000.0,6092000000.0,2962000000.0,2862000000.0,5596000000.0,,,4907000000.0,-8215000000.0,-3308000000.0,96155000000.0,35848000000.0,31242000000.0,1565000000.0,5285000000.0,9676000000.0,16720000000.0,0.1579749290117045,-0.21142344497607657,-0.3693983739877811,0.4620401971937808,0.22464922260144102,0.21706484641638224,0.42442169131588925,0.3721653394008343,-0.2508911642017444,0.6230565036025787,0.0,0.0,0.3728147262232853,1.1474297420139556,0.016275804690343718,0.5461967755270773,0.13712235453174562,2025-03-31,59113189376.0,large_cap,2025-03-31,69.24793243408203,90,0.07680291831676755,2025-07-01,0.27186564372803734,2025-09-30,0.40668465090759454,2026-04-01,0.014727342717741097,0.07680291831676755,fwd_3m_return,all,2025
SYK,2024-12-31,,22595000000.0,14440000000.0,4666000000.0,2993000000.0,4951000000.0,1466000000.0,7685000000.0,4242000000.0,-755000000.0,3487000000.0,42971000000.0,13597000000.0,20634000000.0,3652000000.0,14847000000.0,7616000000.0,20498000000.0,0.11106293024012137,0.1023026636745048,-0.00876026656561657,0.6390794423545032,0.20650586412923214,0.13246293427749503,0.2191192741757026,0.18774065058641293,0.15432617835804383,0.03341447222836911,0.06488161097587962,0.34011949546359815,0.3164227036838798,0.6589609382572453,0.08498754974284983,1.9494485294117647,0.5258197388936725,2025-03-31,117599756288.0,large_cap,2025-03-31,368.6932678222656,90,0.06806885096613025,2025-07-01,-0.002541356956980212,2025-09-30,-0.10657442745801149,2026-04-01,-0.020261322997585554,0.06806885096613025,fwd_3m_return,all,2025
TMO,2024-12-31,,42879000000.0,17702000000.0,7717000000.0,6335000000.0,11535000000.0,1390000000.0,8595000000.0,8667000000.0,-1400000000.0,7267000000.0,97321000000.0,31275000000.0,49585000000.0,4009000000.0,22137000000.0,13332000000.0,42857000000.0,-0.04581988199933207,0.0005133350444501694,0.04633321704378224,0.41283612024534155,0.17997154784393293,0.14774131859418363,0.26901280347023016,0.20212691527321067,0.16947690011427505,0.03265001515893561,0.032416800764943215,0.2004477716364654,0.32135921332497613,0.6307351013411314,0.04119357589831588,1.6604410441044104,0.44059349986128377,2025-03-31,162896560128.0,large_cap,2025-03-31,495.77569580078125,90,-0.15211653288051674,2025-07-01,-0.023395289475080516,2025-09-30,-0.0024924320944443856,2026-04-01,-0.020374438631659057,-0.15211653288051674,fwd_3m_return,all,2025
TRV,2024-12-31,,46428000000.0,,,4999000000.0,,,5819000000.0,9074000000.0,,9074000000.0,133189000000.0,8033000000.0,27864000000.0,568000000.0,,,41373000000.0,0.12134106678230694,0.1221811326227249,0.0008400658404179584,,,0.10767209442577755,,0.19544240544499009,0.19544240544499009,,0.0,0.12533385026277247,0.060312788593652626,0.28829313809933965,0.004264616447304206,,0.3485873458018305,2025-03-31,63742373888.0,large_cap,2025-03-31,260.3329772949219,90,0.013768917065652309,2025-07-01,0.06444723466404612,2025-09-30,0.11599383911384331,2026-04-01,-0.018099665850953024,0.013768917065652309,fwd_3m_return,all,2025
TSLA,2024-12-31,,97690000000.0,17450000000.0,7760000000.0,7130000000.0,14708000000.0,4540000000.0,5150000000.0,14923000000.0,-11342000000.0,3581000000.0,122070000000.0,13623000000.0,72913000000.0,16139000000.0,58360000000.0,28821000000.0,96773000000.0,0.18795266504627928,0.009475783534663496,-0.17847688151161578,0.17862626676220697,0.07943494728221927,0.07298597604667827,0.1505578871941857,0.15275872658409254,0.03665677141979732,0.11610195516429522,0.04647353874500972,0.052717780734977994,0.11159990169574834,0.18683910962379824,0.13221102646022773,2.024912390270983,0.8002785287130335,2025-03-31,1585816797184.0,large_cap,2025-03-31,259.1600036621094,90,0.1603256181734789,2025-07-01,0.7160055368749156,2025-09-30,0.4711375381160612,2026-04-01,0.012762611184456206,0.1603256181734789,fwd_3m_return,all,2025
TXN,2024-12-31,,15641000000.0,9094000000.0,5341000000.0,4799000000.0,7541000000.0,1959000000.0,1794000000.0,6318000000.0,-4820000000.0,1498000000.0,35509000000.0,13596000000.0,16903000000.0,3200000000.0,15026000000.0,3643000000.0,17519000000.0,-0.12527461553824648,-0.10719789942348312,0.018076716114763358,0.5814206252797136,0.34147433028578733,0.3068218144619909,0.48213029857425993,0.40393836711207726,0.0957739274982418,0.30816443961383544,0.12524774630778082,0.11469854868614539,0.38288884508152865,0.804354256640833,0.09011799825396379,4.124622563821027,0.44047987834070235,2025-03-31,275512393728.0,large_cap,2025-03-31,173.31854248046875,90,0.18110984413225428,2025-07-01,0.03860210286404908,2025-09-30,0.12687096055113822,2026-04-01,-0.02448207460594444,0.18110984413225428,fwd_3m_return,all,2025
UBER,2024-12-31,,43978000000.0,17327000000.0,2799000000.0,9856000000.0,5385000000.0,3109000000.0,7976000000.0,7137000000.0,-242000000.0,6895000000.0,51244000000.0,11126000000.0,21558000000.0,5893000000.0,12245000000.0,11476000000.0,37281000000.0,0.16952661793769797,0.17963573938467325,0.010109121446975289,0.39399245077083994,0.06364545909318295,0.224112056028014,0.12244758743007868,0.1622856882986948,0.15678293692300696,0.005502751375687844,0.07069443812815498,0.18136340897721587,0.21711810163141051,0.5160961128119491,0.11499882913121535,1.06700941094458,0.8582077901803138,2025-03-31,152853118976.0,large_cap,2025-03-31,72.86000061035156,90,0.26447977603130335,2025-07-01,0.34463354927263157,2025-09-30,-0.015783715567462164,2026-04-01,0.04551868359237975,0.26447977603130335,fwd_3m_return,all,2025
UNH,2024-12-31,,400278000000.0,89399000000.0,32287000000.0,14405000000.0,28076000000.0,,,24204000000.0,-3499000000.0,20705000000.0,298278000000.0,76904000000.0,92658000000.0,25312000000.0,85779000000.0,103769000000.0,371622000000.0,0.14640827734281014,0.07711061239646733,-0.06929766494634282,0.2233422771174034,0.0806614402989922,0.03598748869535673,0.07014125182997817,0.06046797475754351,0.051726550047716834,0.00874142470982667,0.0,0.0,0.2578265913007329,0.829976904314792,0.0848604322142431,0.8266341585637329,1.341962866855752,2025-03-31,357672681472.0,large_cap,2025-03-31,509.3861389160156,90,-0.3728777978577803,2025-07-01,-0.33184695383566487,2025-09-30,-0.4621368936945097,2026-04-01,0.04168653529450156,-0.3728777978577803,fwd_3m_return,all,2025
UNP,2024-12-31,,24250000000.0,11039000000.0,9713000000.0,6747000000.0,12461000000.0,,,9346000000.0,-3452000000.0,5894000000.0,67715000000.0,32463000000.0,16890000000.0,1016000000.0,4021000000.0,5254000000.0,24119000000.0,-0.030391959798995005,0.005431402628633064,0.03582336242762807,0.4552164948453608,0.4005360824742268,0.2782268041237113,0.5138556701030927,0.3854020618556701,0.24305154639175258,0.14235051546391753,0.0,0.0,0.47940633537620914,1.9220248667850799,0.015004061138595584,0.7653216596878569,0.3581185852469911,2025-03-31,160635043840.0,large_cap,2025-03-31,230.79666137695312,90,0.00320551598658958,2025-07-01,0.012898821790236159,2025-09-30,0.053394766053860065,2026-04-01,0.013875103861636809,0.00320551598658958,fwd_3m_return,all,2025
UPS,2024-12-31,,91070000000.0,16356000000.0,8468000000.0,5782000000.0,11917000000.0,,,10122000000.0,-3909000000.0,6213000000.0,70070000000.0,25652000000.0,16718000000.0,6112000000.0,19310000000.0,16441000000.0,90958000000.0,-0.09348402399888378,0.0012313375404031657,0.09471536153928695,0.17959811134292303,0.09298341934775448,0.06348962336664105,0.13085538596683868,0.11114527286702537,0.06822224662347645,0.04292302624354892,0.0,0.0,0.3660910518053375,1.5343940662758704,0.08722705865563009,1.174502767471565,1.2997002997002998,2025-03-31,84091117568.0,large_cap,2025-03-31,102.95353698730469,90,-0.03455948818785026,2025-07-01,-0.21349461988690654,2025-09-30,-0.0489884415123808,2026-04-01,0.03260256772470571,-0.03455948818785026,fwd_3m_return,all,2025
UPST,2024-12-31,,628834000.0,,,-128581000.0,,,555731000.0,186331000.0,-9990000.0,176341000.0,2366958000.0,1452446000.0,633218000.0,793607000.0,,,508119000.0,-0.39347903934301,0.23757230097673965,0.6310513403197496,,,-0.20447526692259008,,0.29631190425454096,0.28042535867971513,0.01588654557482579,0.0,0.8837483342185696,0.6136340399787407,2.2937534940573387,0.33528562821985014,,0.2656718032174631,2025-03-31,2824448512.0,low_cap,2025-03-31,46.029998779296875,90,0.4803389354052314,2025-07-01,0.10362808134396695,2025-09-30,-0.4490549362830345,2026-04-01,-0.04379216240273651,0.4803389354052314,fwd_3m_return,all,2025
